[26752:5440:0308/174245.160:WARNING:chrome_main_delegate.cc(745)] This is Chrome version 128.0.6613.138 (not a warning)
[26752:5440:0308/174245.523:WARNING:account_consistency_mode_manager.cc(77)] Desktop Identity Consistency cannot be enabled as no OAuth client ID and client secret have been configured.
[27316:20400:0308/174255.062:WARNING:frame_impl.cc(430)] virtual CefFrameImpl::SendProcessMessage sent to detached frame 5-CACF0AC5EEE1BB08FFE9333288A1EF75 will be ignored
[26752:5440:0308/174512.182:ERROR:device_event_log_impl.cc(196)] [17:45:12.165] USB: usb_service_win.cc:105 SetupDiGetDeviceProperty({{A45C254E-DF1C-4EFD-8020-67D146A850E0}, 6}) failed: Element not found. (0x490)
[8352:15052:0308/195345.475:VERBOSE1:tls_handshaker.cc(105)] TlsClient: Continuing handshake
[8352:15052:0308/195345.475:VERBOSE1:tls_client_handshaker.cc(528)] Client: handshake finished
[26752:5440:0308/195423.869:VERBOSE1:device_event_log_impl.cc(198)] [19:54:23.869] Display: EVENT: screen_win.cc:893 Displays updated, count: 1
[26752:5440:0308/195423.869:VERBOSE1:device_event_log_impl.cc(198)] [19:54:23.869] Display: EVENT: screen_win.cc:895 Display[3727489180] bounds=[0,0 1920x1080], workarea=[0,0 1920x1032], scale=1, rotation=0, panel_rotation=0 external detected
[26752:25992:0308/195433.607:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053AC044DAD40}, {new_limit=73})
[26752:25992:0308/195434.608:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053AC044DAD40}, {new_limit=74})
[26752:25992:0308/195441.941:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053AC044DAD40}, {new_limit=100})
[26752:5440:0308/195443.488:VERBOSE1:device_event_log_impl.cc(198)] [19:54:43.488] Display: EVENT: screen_win.cc:893 Displays updated, count: 1
[26752:5440:0308/195443.488:VERBOSE1:device_event_log_impl.cc(198)] [19:54:43.488] Display: EVENT: screen_win.cc:895 Display[3727489180] bounds=[0,0 1920x1080], workarea=[0,0 1920x1032], scale=1, rotation=0, panel_rotation=0 external detected
[26752:25992:0308/195453.694:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=000053AC044DAD40}, {new_limit=75})
[13824:26664:0308/195453.720:VERBOSE1:dispatcher.cc(596)] Num tracked contexts: 1
[13824:26664:0308/195453.720:VERBOSE1:frame_impl.cc(620)] frame 6-92964C55875816CB7EF3CA038D6E3749 disconnected (reason=DETACHED, current_state=CONNECTION_ACKED, FRAME_INVALID)
[13824:26664:0308/195453.722:VERBOSE1:script_context.cc(164)] Destroyed context for extension
  extension id: 
  effective extension id: 
[13824:26664:0308/195453.722:VERBOSE1:script_context.cc(164)] Destroyed context for extension
  extension id: 
  effective extension id: 
[26752:5440:0308/195453.723:VERBOSE1:frame_host_impl.cc(515)] frame 6-92964C55875816CB7EF3CA038D6E3749 (sub) detached (reason=RENDER_FRAME_DELETED, is_connected=1)
[13824:26664:0308/195453.730:VERBOSE1:frame_impl.cc(620)] frame 6-7F7F270A8E17B5B8B6AF6843E5252AD6 disconnected (reason=BROWSER_FRAME_DISCONNECT, current_state=CONNECTION_ACKED)
[13824:26664:0308/195453.730:VERBOSE1:frame_impl.cc(633)] frame 6-7F7F270A8E17B5B8B6AF6843E5252AD6 connection retry scheduled
[26752:5440:0308/195453.754:VERBOSE1:frame_host_impl.cc(515)] frame 6-7F7F270A8E17B5B8B6AF6843E5252AD6 (main) detached (reason=NEW_MAIN_FRAME, is_connected=1)
[26752:5440:0308/195453.832:VERBOSE1:account_reconcilor.cc(264)] AccountReconcilor::Shutdown
[26752:5440:0308/195453.832:VERBOSE1:account_reconcilor.cc(718)] AccountReconcilor::AbortReconcile: try again later
[26752:5440:0308/195453.832:VERBOSE1:account_reconcilor.cc(827)] AccountReconcilor::CalculateIfMultiloginReconcileIsDone: Error was 
[26752:5440:0308/195453.832:VERBOSE1:account_reconcilor.cc(313)] AccountReconcilor::UnregisterWithIdentityManager
[26752:5440:0308/195453.832:VERBOSE1:account_reconcilor.cc(286)] AccountReconcilor::UnregisterWithContentSettings
[26752:5440:0308/195453.835:VERBOSE1:gaia_cookie_manager_service.cc(628)] GaiaCookieManagerService::CancelAll
[26752:5440:0308/195453.835:VERBOSE1:mutable_profile_oauth2_token_service_delegate.cc(752)] MutablePO2TS::Shutdown
[26752:5440:0308/195453.835:VERBOSE1:mutable_profile_oauth2_token_service_delegate.cc(235)] MutablePO2TS::~MutablePO2TS
[26752:5440:0308/195453.838:VERBOSE1:device_event_log_impl.cc(198)] [19:54:53.837] Bluetooth: EVENT: bluetooth_api.cc:109 BluetoothAPI: Shutdown
[26752:5440:0308/195453.867:VERBOSE1:account_reconcilor.cc(193)] AccountReconcilor::~AccountReconcilor
[26752:5440:0308/195453.873:VERBOSE1:device_event_log_impl.cc(198)] [19:54:53.873] Bluetooth: EVENT: bluetooth_api.cc:95 ~BluetoothAPI: 000053AC0471A200
[26752:5440:0308/195453.984:VERBOSE1:component_updater_service.cc(180)] CrxUpdateService stopping
[26752:5440:0308/195453.986:WARNING:pref_notifier_impl.cc(41)] Pref observer for media_router.cast_allow_all_ips found at shutdown.
[26752:5440:0308/195454.015:VERBOSE1:statistics_recorder.cc(607)] Collections of all histograms
Histogram: API.StorageAccess.AllowedRequests2 recorded 168 samples, mean = 0.1 (flags = 0x41)
0  ------------------------------------------------------------------------O (159 = 94.6%)
1  ----O                                                                     (9 = 5.4%) {94.6%}
2  ... 

Histogram: API.StorageAccess.DocumentInheritedStorageAccess recorded 7 samples, mean = 0.0 (flags = 0x41)
0  -------O                                                                  (7 = 100.0%)
1  ... 

Histogram: API.StorageAccess.DocumentLoadedWithStorageAccess recorded 7 samples, mean = 0.0 (flags = 0x41)
0  -------O                                                                  (7 = 100.0%)
1  ... 

Histogram: Accessibility.CaptionSettingsLoadedFromSystemSettings recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Accessibility.ImageLabels2 recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Accessibility.LiveCaption.FeatureEnabled2 recorded 1 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -O                                                                        (1 = 100.0%) {0.0%}
2  O                                                                         (0 = 0.0%) {100.0%}

Histogram: Accessibility.LiveCaption2 recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Accessibility.ManuallyEnabled recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Accessibility.WinJAWS recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Accessibility.WinNVDA recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Accessibility.WinSAToGo recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Accessibility.WinScreenReader2 recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Accessibility.WinStickyKeys recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Accessibility.WinSupernova recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Accessibility.WinZoomText recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: AppBanners.InstallableStatusCode recorded 1 samples (flags = 0x41)
8  -O                                                                        (1 = 100.0%)

Histogram: Apps.PreferredApps.EntryCount recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Autofill.Address.IsEnabled.PageLoad recorded 1 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -O                                                                        (1 = 100.0%) {0.0%}
2  O                                                                         (0 = 0.0%) {100.0%}

Histogram: Autofill.Address.IsEnabled.PageLoad.SignedOut recorded 1 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -O                                                                        (1 = 100.0%) {0.0%}
2  O                                                                         (0 = 0.0%) {100.0%}

Histogram: Autofill.Address.IsEnabled.Startup recorded 1 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -O                                                                        (1 = 100.0%) {0.0%}
2  O                                                                         (0 = 0.0%) {100.0%}

Histogram: Autofill.CreditCard.IsEnabled.PageLoad recorded 1 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -O                                                                        (1 = 100.0%) {0.0%}
2  O                                                                         (0 = 0.0%) {100.0%}

Histogram: Autofill.CreditCard.IsEnabled.PageLoad.SignedOut recorded 1 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -O                                                                        (1 = 100.0%) {0.0%}
2  O                                                                         (0 = 0.0%) {100.0%}

Histogram: Autofill.CreditCard.IsEnabled.Startup recorded 1 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -O                                                                        (1 = 100.0%) {0.0%}
2  O                                                                         (0 = 0.0%) {100.0%}

Histogram: Autofill.DOMContentLoadedInOutermostMainFrame recorded 3 samples, mean = 0.3 (flags = 0x41)
0  --O                                                                       (2 = 66.7%)
1  -O                                                                        (1 = 33.3%) {66.7%}
2  O                                                                         (0 = 0.0%) {100.0%}

Histogram: Autofill.ExtractFormUnowned.FieldCount recorded 6 samples, mean = 0.0 (flags = 0x41)
0  ------O                                                                   (6 = 100.0%)
1  ... 

Histogram: Autofill.FormForest.GetBrowserFormOfRendererForm.Duration recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Autofill.FormForest.UpdateTreeOfRendererForm.Duration recorded 1 samples, mean = 23.0 (flags = 0x41)
0   ... 
21  -O                                                                        (1 = 100.0%) {0.0%}
28  ... 

Histogram: Autofill.FormForest.UpdateTreeOfRendererForm.Visits recorded 1 samples, mean = 2.0 (flags = 0x41)
0  ... 
2  -O                                                                        (1 = 100.0%) {0.0%}
3  ... 

Histogram: Autofill.Funnel.ParsedAsType.Address recorded 6 samples, mean = 0.0 (flags = 0x41)
0  ------O                                                                   (6 = 100.0%)
1  ... 

Histogram: Autofill.Funnel.ParsedAsType.CreditCard recorded 6 samples, mean = 0.0 (flags = 0x41)
0  ------O                                                                   (6 = 100.0%)
1  ... 

Histogram: Autofill.Funnel.ParsedAsType.VirtualCard.StandaloneCvc recorded 6 samples, mean = 0.0 (flags = 0x41)
0  ------O                                                                   (6 = 100.0%)
1  ... 

Histogram: Autofill.IsEnabled.PageLoad recorded 1 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -O                                                                        (1 = 100.0%) {0.0%}
2  O                                                                         (0 = 0.0%) {100.0%}

Histogram: Autofill.IsEnabled.PageLoad.SignedOut recorded 1 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -O                                                                        (1 = 100.0%) {0.0%}
2  O                                                                         (0 = 0.0%) {100.0%}

Histogram: Autofill.IsEnabled.Startup recorded 1 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -O                                                                        (1 = 100.0%) {0.0%}
2  O                                                                         (0 = 0.0%) {100.0%}

Histogram: Autofill.Leipzig.Duplication.NumberOfLocalSupersetProfilesOnStartup recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Autofill.NumberOfDriversPerFactory recorded 1 samples, mean = 3.0 (flags = 0x41)
0  ... 
3  -O                                                                        (1 = 100.0%) {0.0%}
4  ... 

Histogram: Autofill.Offer.StoredOfferCount2.CardLinkedOffer recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Autofill.Offer.StoredOfferCount2.GPayPromoCodeOffer recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Autofill.PaymentMethods.CvcStorageIsEnabled.Startup recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Autofill.StoredCreditCardCount recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Autofill.StoredCreditCardCount.Local recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Autofill.StoredCreditCardCount.Local.WithInvalidCardNumber recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Autofill.StoredCreditCardCount.Local.WithNickname recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Autofill.StoredCreditCardCount.Server recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Autofill.StoredCreditCardCount.Server.Masked recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Autofill.StoredCreditCardCount.Server.Masked.WithNickname recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Autofill.StoredCreditCardCount.Server.Unmasked recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Autofill.StoredCreditCardCount.Server.WithCardArtImage recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Autofill.StoredCreditCardCount.Server.WithVirtualCardMetadata recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Autofill.StoredIbanCount recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Autofill.StoredProfileCount.AccountChrome recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Autofill.StoredProfileCount.AccountNonChrome recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Autofill.StoredProfileCount.Legacy recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Autofill.StoredProfileCount.Total recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Autofill.SubmissionDetectionSource.FormTracker recorded 2 samples, mean = 3.0 (flags = 0x41)
0  ... 
3  --O                                                                       (2 = 100.0%) {0.0%}
4  ... 

Histogram: Autofill.Timing.ParseFormsAsync recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Autofill.Timing.ParseFormsAsync.RunHeuristics recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Autofill.Timing.ParseFormsAsync.UpdateCache recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Autofill.TimingInterval.ExtractFormData.GetFormDataFromUnownedInputElements.AutofillAgentReset recorded 3 samples, mean = 2168497.8 (flags = 0x41)
0        ... 
1562508  --O                                                                       (2 = 66.7%) {0.0%}
1823911  ... 
2901002  -O                                                                        (1 = 33.3%) {66.7%}
3386332  ... 

Histogram: Autofill.TimingInterval.ExtractFormData.GetFormDataFromUnownedInputElements.DOMContentLoaded recorded 3 samples, mean = 716418240.0 (flags = 0x41)
0         ... 
179176    -O                                                                        (1 = 33.3%) {0.0%}
209152    ... 
1562508   -O                                                                        (1 = 33.3%) {33.3%}
1823911   ... 
10000000  -O                                                                        (1 = 33.3%) {66.7%}

Histogram: Autofill.TimingInterval.ExtractFormData.UpdateFormCache.AutofillAgentReset recorded 5 samples, mean = 1301353.0 (flags = 0x41)
0        ... 
79       -O                                                                        (1 = 20.0%) {0.0%}
92       ... 
1088     -O                                                                        (1 = 20.0%) {20.0%}
1270     ... 
1562508  --O                                                                       (2 = 40.0%) {40.0%}
1823911  ... 
2901002  -O                                                                        (1 = 20.0%) {80.0%}
3386332  ... 

Histogram: Autofill.TimingInterval.ExtractFormData.UpdateFormCache.DOMContentLoaded recorded 5 samples, mean = 354362.8 (flags = 0x41)
0        ... 
5        -O                                                                        (1 = 20.0%) {0.0%}
6        ... 
9        -O                                                                        (1 = 20.0%) {20.0%}
11       ... 
798      -O                                                                        (1 = 20.0%) {40.0%}
932      ... 
179176   -O                                                                        (1 = 20.0%) {60.0%}
209152   ... 
1562508  -O                                                                        (1 = 20.0%) {80.0%}
1823911  ... 

Histogram: Autofill.TimingInterval.UpdateFormCache.UpdateFormCache.AutofillAgentReset recorded 5 samples, mean = 1301402.4 (flags = 0x41)
0        ... 
92       -O                                                                        (1 = 20.0%) {0.0%}
107      ... 
1270     -O                                                                        (1 = 20.0%) {20.0%}
1482     ... 
1562508  --O                                                                       (2 = 40.0%) {40.0%}
1823911  ... 
2901002  -O                                                                        (1 = 20.0%) {80.0%}
3386332  ... 

Histogram: Autofill.TimingInterval.UpdateFormCache.UpdateFormCache.DOMContentLoaded recorded 5 samples, mean = 354412.2 (flags = 0x41)
0        ... 
15       --O                                                                       (2 = 40.0%) {0.0%}
17       ... 
1088     -O                                                                        (1 = 20.0%) {40.0%}
1270     ... 
179176   -O                                                                        (1 = 20.0%) {60.0%}
209152   ... 
1562508  -O                                                                        (1 = 20.0%) {80.0%}
1823911  ... 

Histogram: Autofill.TimingPrecise.ExtractFormData recorded 8 samples, mean = 150.1 (flags = 0x41)
0    ... 
3    --O                                                                       (2 = 25.0%) {0.0%}
4    -O                                                                        (1 = 12.5%) {25.0%}
5    ... 
7    -O                                                                        (1 = 12.5%) {37.5%}
8    ... 
32   -O                                                                        (1 = 12.5%) {50.0%}
36   ... 
77   -O                                                                        (1 = 12.5%) {62.5%}
88   ... 
320  -O                                                                        (1 = 12.5%) {75.0%}
364  ... 
695  -O                                                                        (1 = 12.5%) {87.5%}
791  ... 

Histogram: Autofill.TimingPrecise.ExtractFormData.GetFormDataFromUnownedInputElements recorded 3 samples, mean = 121.0 (flags = 0x41)
0    ... 
3    --O                                                                       (2 = 66.7%) {0.0%}
4    ... 
320  -O                                                                        (1 = 33.3%) {66.7%}
364  ... 

Histogram: Autofill.TimingPrecise.ExtractFormData.UpdateFormCache recorded 5 samples, mean = 167.6 (flags = 0x41)
0    ... 
4    -O                                                                        (1 = 20.0%) {0.0%}
5    ... 
7    -O                                                                        (1 = 20.0%) {20.0%}
8    ... 
32   -O                                                                        (1 = 20.0%) {40.0%}
36   ... 
77   -O                                                                        (1 = 20.0%) {60.0%}
88   ... 
695  -O                                                                        (1 = 20.0%) {80.0%}
791  ... 

Histogram: Autofill.TimingPrecise.InferLabelForElement recorded 8 samples, mean = 0.0 (flags = 0x41)
0  --------O                                                                 (8 = 100.0%)
1  ... 

Histogram: Autofill.TimingPrecise.UpdateFormCache recorded 5 samples, mean = 223.0 (flags = 0x41)
0    ... 
15   --O                                                                       (2 = 40.0%) {0.0%}
17   ... 
60   -O                                                                        (1 = 20.0%) {40.0%}
68   ... 
88   -O                                                                        (1 = 20.0%) {60.0%}
100  ... 
901  -O                                                                        (1 = 20.0%) {80.0%}
1026 ... 

Histogram: Autofill.TimingPrecise.UpdateFormCache.UpdateFormCache recorded 5 samples, mean = 223.0 (flags = 0x41)
0    ... 
15   --O                                                                       (2 = 40.0%) {0.0%}
17   ... 
60   -O                                                                        (1 = 20.0%) {40.0%}
68   ... 
88   -O                                                                        (1 = 20.0%) {60.0%}
100  ... 
901  -O                                                                        (1 = 20.0%) {80.0%}
1026 ... 

Histogram: Autofill.VirtualCardUsageData.StoredUsageDataCount recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Blink.CSSStyleSheetResource.ParseTime recorded 8 samples, mean = 1302.4 (flags = 0x41)
0     ... 
55    -O                                                                        (1 = 12.5%) {0.0%}
76    -O                                                                        (1 = 12.5%) {12.5%}
105   -O                                                                        (1 = 12.5%) {25.0%}
146   -O                                                                        (1 = 12.5%) {37.5%}
203   -O                                                                        (1 = 12.5%) {50.0%}
282   ... 
1043  -O                                                                        (1 = 12.5%) {62.5%}
1447  -O                                                                        (1 = 12.5%) {75.0%}
2008  ... 
5362  -O                                                                        (1 = 12.5%) {87.5%}
7439  ... 

Histogram: Blink.CommitDocumentLoaderTime recorded 7 samples, mean = 8.7 (flags = 0x41)
0   --O                                                                       (2 = 28.6%)
1   O                                                                         (0 = 0.0%) {28.6%}
2   --O                                                                       (2 = 28.6%) {28.6%}
3   -O                                                                        (1 = 14.3%) {57.1%}
4   ... 
20  -O                                                                        (1 = 14.3%) {71.4%}
24  O                                                                         (0 = 0.0%) {85.7%}
29  -O                                                                        (1 = 14.3%) {85.7%}
34  ... 

Histogram: Blink.CookiesTime recorded 1 samples, mean = 552.0 (flags = 0x41)
0    ... 
533  -O                                                                        (1 = 100.0%) {0.0%}
633  ... 

Histogram: Blink.CullRect.UpdateTime recorded 23 samples, mean = 17.7 (flags = 0x41)
0    --O                                                                       (2 = 8.7%)
1    ----------O                                                               (10 = 43.5%) {8.7%}
2    ... 
4    -O                                                                        (1 = 4.3%) {52.2%}
6    --O                                                                       (2 = 8.7%) {56.5%}
8    -----O                                                                    (5 = 21.7%) {65.2%}
11   O                                                                         (0 = 0.0%) {87.0%}
15   --O                                                                       (2 = 8.7%) {87.0%}
21   ... 
282  -O                                                                        (1 = 4.3%) {95.7%}
391  ... 

Histogram: Blink.DecodedImage.WebPDensity.Count.02MP recorded 1 samples, mean = 291.0 (flags = 0x41)
0    ... 
285  -O                                                                        (1 = 100.0%) {0.0%}
300  ... 

Histogram: Blink.DecodedImage.WebPDensity.KiBWeighted2 recorded 392 samples, mean = 291.0 (flags = 0x41)
0    ... 
285  ------------------------------------------------------------------------O (392 = 100.0%) {0.0%}
300  ... 

Histogram: Blink.DecodedImage.WebPFileFormat recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Blink.DecodedImageType recorded 1 samples, mean = 4.0 (flags = 0x41)
0  ... 
4  -O                                                                        (1 = 100.0%) {0.0%}
5  ... 

Histogram: Blink.DocumentLoader.CommitNavigationToStartLoadingResponse.Time.OutermostMainFrame.NewNavigation.IsHTTPOrHTTPS recorded 1 samples, mean = 4.0 (flags = 0x41)
0  ... 
4  -O                                                                        (1 = 100.0%) {0.0%}
5  ... 

Histogram: Blink.DocumentLoader.CreateParserPostCommit.Time.OutermostMainFrame.NewNavigation.IsHTTPOrHTTPS recorded 1 samples, mean = 16.0 (flags = 0x41)
0   ... 
14  -O                                                                        (1 = 100.0%) {0.0%}
17  ... 

Histogram: Blink.Experimental.Cookies.CacheLookupResult2 recorded 1 samples, mean = 0.0 (flags = 0x41)
0  -O                                                                        (1 = 100.0%)
1  ... 

Histogram: Blink.Experimental.Cookies.FirstCookieRequest recorded 1 samples, mean = 1.0 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  -O                                                                        (1 = 100.0%) {0.0%}
2  ... 

Histogram: Blink.Fetch.RequestResourceTime2 recorded 120 samples, mean = 271.1 (flags = 0x41)
0      ... 
21     --------------O                                                           (14 = 11.7%) {0.0%}
29     ------------------------------O                                           (30 = 25.0%) {11.7%}
40     --------------------O                                                     (20 = 16.7%) {36.7%}
55     --------------------O                                                     (20 = 16.7%) {53.3%}
76     -----O                                                                    (5 = 4.2%) {70.0%}
105    --------O                                                                 (8 = 6.7%) {74.2%}
146    -------------O                                                            (13 = 10.8%) {80.8%}
203    ---O                                                                      (3 = 2.5%) {91.7%}
282    ----O                                                                     (4 = 3.3%) {94.2%}
391    -O                                                                        (1 = 0.8%) {97.5%}
542    ... 
2008   -O                                                                        (1 = 0.8%) {98.3%}
2786   ... 
19866  -O                                                                        (1 = 0.8%) {99.2%}
27562  ... 

Histogram: Blink.Fetch.RequestResourceTime2.Preload recorded 40 samples, mean = 144.5 (flags = 0x41)
0     ... 
29    -----O                                                                    (5 = 12.5%) {0.0%}
40    -------O                                                                  (7 = 17.5%) {12.5%}
55    ---------------O                                                          (15 = 37.5%) {30.0%}
76    -O                                                                        (1 = 2.5%) {67.5%}
105   ----O                                                                     (4 = 10.0%) {70.0%}
146   ------O                                                                   (6 = 15.0%) {80.0%}
203   ... 
391   -O                                                                        (1 = 2.5%) {95.0%}
542   ... 
2008  -O                                                                        (1 = 2.5%) {97.5%}
2786  ... 

Histogram: Blink.FetchQueuedPreloadsTime.MainFrame.Initial recorded 1 samples, mean = 3.0 (flags = 0x41)
0  ... 
3  -O                                                                        (1 = 100.0%) {0.0%}
4  ... 

Histogram: Blink.Fonts.DecodeTime recorded 5 samples, mean = 8217.8 (flags = 0x41)
0      ... 
3865   --O                                                                       (2 = 40.0%) {0.0%}
5362   --O                                                                       (2 = 40.0%) {40.0%}
7439   ... 
19866  -O                                                                        (1 = 20.0%) {80.0%}
27562  ... 

Histogram: Blink.Fonts.VariableFontsRatio recorded 5 samples, mean = 1.2 (flags = 0x41)
0  O                                                                         (0 = 0.0%)
1  ----O                                                                     (4 = 80.0%) {0.0%}
2  -O                                                                        (1 = 20.0%) {80.0%}
3  ... 

Histogram: Blink.ForcedStyleAndLayout.UpdateTime.PreFCP recorded 2 samples, mean = 15.0 (flags = 0x41)
0   ... 
11  -O                                                                        (1 = 50.0%) {0.0%}
15  -O                                                                        (1 = 50.0%) {50.0%}
21  ... 

Histogram: Blink.HTMLFastPathParser.AbortedParseSize recorded 22 samples, mean = 1.5 (flags = 0x41)
0  -----O                                                                    (5 = 22.7%)
1  O                                                                         (0 = 0.0%) {22.7%}
2  -----------------O                                                        (17 = 77.3%) {22.7%}
3  ... 

Histogram: Blink.HTMLFastPathParser.AbortedParseTime2 recorded 22 samples, mean = 2.9 (flags = 0x41)
0   --O                                                                       (2 = 9.1%)
1   ----------O                                                               (10 = 45.5%) {9.1%}
2   ----O                                                                     (4 = 18.2%) {54.5%}
3   -O                                                                        (1 = 4.5%) {72.7%}
4   --O                                                                       (2 = 9.1%) {77.3%}
5   -O                                                                        (1 = 4.5%) {86.4%}
6   O                                                                         (0 = 0.0%) {90.9%}
7   -O                                                                        (1 = 4.5%) {90.9%}
8   ... 
21  -O                                                                        (1 = 4.5%) {95.5%}
23  ... 

Histogram: Blink.HTMLFastPathParser.ParseResult recorded 43 samples, mean = 7.6 (flags = 0x41)
0   ---------------------O                                                    (21 = 48.8%)
1   ... 
4   -----O                                                                    (5 = 11.6%) {48.8%}
5   ... 
18  -----------------O                                                        (17 = 39.5%) {60.5%}
19  ... 

Histogram: Blink.HTMLFastPathParser.SuccessfulParseSize recorded 21 samples, mean = 341.5 (flags = 0x41)
0    ... 
146  -------O                                                                  (7 = 33.3%) {0.0%}
203  O                                                                         (0 = 0.0%) {33.3%}
282  -------O                                                                  (7 = 33.3%) {33.3%}
391  -------O                                                                  (7 = 33.3%) {66.7%}
